Shipment_ID,Origin_City,Destination_City,Shipment_Type,Weight_kg,Distance_km,Customer_Segment,On_Time,vehicle_type,fuel_type,traffic_intensity,avg_speed_kmph,capacity_kg,load_factor,emission_factor,co2_emission_kg,lane_id
708,İzmir,Kayseri,Hava,1696.62,385.6,Bireysel,1,Electric,Petrol,2,62.68301737146686,4000.0,0.4241549999999999,0.05,8.1777084,İzmir_Kayseri
709,Ankara,İzmir,Kara,1093.44,1763.6,Bireysel,1,Hybrid,Electric,0,60.30174109812995,,,,,Ankara_İzmir
710,Bursa,İzmir,Hava,1963.51,1138.8,Bireysel,1,Hybrid,Diesel,2,63.5551239350061,,,,,Bursa_İzmir
711,Samsun,Kayseri,Hava,903.7,1746.4,Kurumsal,1,Electric,Diesel,0,55.6768590776036,4000.0,0.225925,0.05,19.727771000000004,Samsun_Kayseri
712,Adana,Bursa,Kara,1029.17,774.5,Bireysel,1,Hybrid,Electric,1,73.0365053287045,,,,,Adana_Bursa
713,İstanbul,İzmir,Kara,1978.49,1248.1,Bireysel,1,Hybrid,Petrol,1,56.143195093562575,,,,,İstanbul_İzmir
714,Gaziantep,Ankara,Kara,466.94,1071.1,Bireysel,1,Diesel,Electric,1,87.20120478088243,12000.0,0.2,0.45,96.399,Gaziantep_Ankara
715,Konya,Gaziantep,Kara,1885.38,672.3,Bireysel,1,Diesel,Electric,2,45.43319218347116,12000.0,0.2,0.45,60.507,Konya_Gaziantep
716,Kayseri,Antalya,Kara,90.46,966.3,Bireysel,1,Electric,Petrol,1,84.29573981425527,4000.0,0.2,0.05,9.663,Kayseri_Antalya
717,İzmir,İstanbul,Kara,895.54,1029.9,Bireysel,1,Electric,Electric,0,45.43383742918172,4000.0,0.223885,0.05,11.528958075,İzmir_İstanbul
718,İstanbul,İzmir,Kara,144.66,441.5,Kurumsal,1,Diesel,Petrol,1,48.7398069135126,12000.0,0.2,0.45,39.73500000000001,İstanbul_İzmir
719,Antalya,Kayseri,Hava,1459.82,664.3,Kurumsal,1,Electric,Petrol,1,43.61933549993414,4000.0,0.364955,0.05,12.121980324999996,Antalya_Kayseri
720,Bursa,Gaziantep,Kara,1218.78,1593.2,Bireysel,1,Diesel,Diesel,1,27.86415806004814,12000.0,0.2,0.45,143.388,Bursa_Gaziantep
721,Kayseri,Bursa,Hava,1414.74,1835.8,Bireysel,1,Hybrid,Diesel,2,49.40414751964186,,,,,Kayseri_Bursa
722,Gaziantep,Konya,Kara,752.09,751.6,Kurumsal,1,Electric,Petrol,1,30.652366813468547,4000.0,0.2,0.05,7.516000000000002,Gaziantep_Konya
723,İstanbul,Kayseri,Hava,742.12,648.6,Kurumsal,1,Diesel,Petrol,1,83.99430698106062,12000.0,0.2,0.45,58.374,İstanbul_Kayseri
724,Kayseri,Ankara,Kara,95.41,430.6,Bireysel,0,Hybrid,Electric,2,74.98373267217767,,,,,Kayseri_Ankara
725,İstanbul,Konya,Kara,703.14,1373.1,Kurumsal,1,Diesel,Petrol,1,55.58031794292593,12000.0,0.2,0.45,123.579,İstanbul_Konya
726,Bursa,Antalya,Hava,1858.93,680.0,Bireysel,1,Hybrid,Petrol,1,48.20272312522546,,,,,Bursa_Antalya
727,Gaziantep,Antalya,Kara,761.56,1976.1,Kurumsal,1,Electric,Electric,0,72.82590371407947,4000.0,0.2,0.05,19.761000000000003,Gaziantep_Antalya
728,Antalya,Adana,Kara,1663.58,685.1,Bireysel,1,Electric,Electric,0,25.53796376160036,4000.0,0.4158949999999999,0.05,14.246483225,Antalya_Adana
729,Ankara,Samsun,Deniz,1685.44,818.6,Bireysel,1,Electric,Electric,2,58.66990011040904,4000.0,0.42136,0.05,17.246264800000002,Ankara_Samsun
730,Adana,Kayseri,Kara,749.62,1226.5,Kurumsal,1,Diesel,Electric,1,46.82486344614962,12000.0,0.2,0.45,110.38500000000002,Adana_Kayseri
731,Antalya,Gaziantep,Kara,1265.82,1613.3,Bireysel,1,Electric,Diesel,1,59.978863233994176,4000.0,0.316455,0.05,25.526842575,Antalya_Gaziantep
732,Ankara,Konya,Hava,195.27,965.6,Bireysel,1,Hybrid,Petrol,2,25.942091362063785,,,,,Ankara_Konya
733,İzmir,Samsun,Hava,211.84,874.2,Bireysel,1,Hybrid,Diesel,1,66.48783657794246,,,,,İzmir_Samsun
734,Samsun,Bursa,Hava,102.07,1991.5,Kurumsal,1,Hybrid,Electric,1,84.55556887774844,,,,,Samsun_Bursa
735,Konya,Ankara,Kara,1164.13,70.5,Kurumsal,1,Hybrid,Petrol,1,69.264056152392,,,,,Konya_Ankara
736,Konya,Adana,Hava,855.01,1795.4,Kurumsal,1,Hybrid,Electric,0,58.62532491761175,,,,,Konya_Adana
737,Adana,Samsun,Kara,1098.32,340.8,Bireysel,1,Electric,Petrol,1,36.61688771370382,4000.0,0.27458,0.05,4.6788432,Adana_Samsun
738,Gaziantep,İstanbul,Hava,1044.54,1582.6,Kurumsal,1,Electric,Petrol,1,37.08875189558506,4000.0,0.261135,0.05,20.66361255,Gaziantep_İstanbul
739,Bursa,Samsun,Deniz,703.65,1255.0,Bireysel,1,Electric,Electric,2,66.49857791643186,4000.0,0.2,0.05,12.55,Bursa_Samsun
740,Gaziantep,Samsun,Hava,1356.56,716.6,Bireysel,1,Hybrid,Diesel,1,42.741568411473935,,,,,Gaziantep_Samsun
741,Bursa,Ankara,Hava,1518.21,1754.1,Kurumsal,1,Diesel,Petrol,0,62.3557095727762,12000.0,0.2,0.45,157.86900000000003,Bursa_Ankara
742,Gaziantep,İzmir,Kara,34.18,75.2,Bireysel,0,Hybrid,Electric,1,73.7629487439352,,,,,Gaziantep_İzmir
743,Samsun,Antalya,Hava,418.45,492.0,Bireysel,1,Hybrid,Petrol,0,73.92039112323275,,,,,Samsun_Antalya
744,İzmir,Antalya,Hava,1427.91,1155.4,Bireysel,0,Diesel,Electric,1,10.0,12000.0,0.2,0.45,103.98600000000002,İzmir_Antalya
745,İzmir,İstanbul,Kara,776.31,735.5,Bireysel,1,Diesel,Diesel,0,69.45655076274898,12000.0,0.2,0.45,66.19500000000001,İzmir_İstanbul
746,Ankara,Gaziantep,Hava,1326.66,1240.2,Kurumsal,1,Electric,Electric,0,17.374637917402815,4000.0,0.331665,0.05,20.566546650000003,Ankara_Gaziantep
747,Kayseri,Gaziantep,Kara,697.19,97.0,Bireysel,1,Electric,Petrol,2,82.11578731278253,4000.0,0.2,0.05,0.9700000000000002,Kayseri_Gaziantep
748,İzmir,Bursa,Hava,784.56,277.1,Kurumsal,1,Hybrid,Electric,1,62.10274948013968,,,,,İzmir_Bursa
749,İzmir,Konya,Hava,321.56,297.8,Bireysel,1,Electric,Electric,1,51.76663353396267,4000.0,0.2,0.05,2.978,İzmir_Konya
750,Antalya,Kayseri,Hava,520.17,419.1,Bireysel,1,Electric,Diesel,2,59.907744670268464,4000.0,0.2,0.05,4.191000000000001,Antalya_Kayseri
751,Antalya,İzmir,Kara,1212.8,945.7,Bireysel,1,Diesel,Petrol,2,82.09852660186445,12000.0,0.2,0.45,85.11300000000001,Antalya_İzmir
752,Ankara,Adana,Kara,869.16,1516.7,Kurumsal,0,Hybrid,Diesel,0,49.50407909095335,,,,,Ankara_Adana
753,Kayseri,Ankara,Kara,1549.73,1815.8,Bireysel,1,Electric,Diesel,1,67.39998738252233,4000.0,0.3874325,0.05,35.174996675,Kayseri_Ankara
754,Adana,Kayseri,Deniz,1705.91,1679.0,Kurumsal,1,Hybrid,Diesel,2,46.60965713877031,,,,,Adana_Kayseri
755,Antalya,Samsun,Kara,1085.58,433.9,Bireysel,1,Electric,Electric,1,104.05336422240512,4000.0,0.271395,0.05,5.887914525,Antalya_Samsun
756,Adana,İstanbul,Kara,1517.74,910.2,Bireysel,1,Electric,Diesel,1,28.91994622351137,4000.0,0.379435,0.05,17.268086850000003,Adana_İstanbul
757,İstanbul,Antalya,Hava,617.27,438.9,Bireysel,1,Diesel,Diesel,1,58.79442783413004,12000.0,0.2,0.45,39.501000000000005,İstanbul_Antalya
758,Antalya,Bursa,Kara,832.87,565.7,Kurumsal,1,Diesel,Petrol,1,87.33562514210362,12000.0,0.2,0.45,50.91300000000001,Antalya_Bursa
759,Samsun,Gaziantep,Hava,1426.99,1031.9,Kurumsal,0,Electric,Petrol,1,83.26711248301851,4000.0,0.3567475,0.05,18.4063872625,Samsun_Gaziantep
760,Kayseri,İstanbul,Hava,775.49,182.8,Bireysel,1,Hybrid,Electric,2,74.08295053788324,,,,,Kayseri_İstanbul
761,Ankara,Samsun,Hava,1179.07,475.4,Bireysel,1,Diesel,Diesel,0,56.1193403164094,12000.0,0.2,0.45,42.786,Ankara_Samsun
762,İstanbul,Adana,Kara,374.82,1874.0,Bireysel,1,Hybrid,Electric,0,23.927157736332585,,,,,İstanbul_Adana
763,Kayseri,Bursa,Kara,1201.54,958.9,Kurumsal,0,Electric,Electric,1,72.79743796964433,4000.0,0.300385,0.05,14.401958825,Kayseri_Bursa
764,Samsun,Ankara,Kara,1723.72,918.5,Bireysel,1,Diesel,Diesel,1,42.22106567839204,12000.0,0.2,0.45,82.665,Samsun_Ankara
765,Kayseri,Antalya,Kara,1737.94,78.4,Kurumsal,1,Electric,Electric,0,60.88780009242109,4000.0,0.434485,0.05,1.7031812000000002,Kayseri_Antalya
766,Samsun,Antalya,Kara,1450.07,532.4,Kurumsal,1,Diesel,Petrol,0,90.66826017870618,12000.0,0.2,0.45,47.916,Samsun_Antalya
767,Samsun,Antalya,Kara,1492.78,1739.3,Bireysel,1,Electric,Petrol,1,47.63461120667212,4000.0,0.373195,0.05,32.454903175,Samsun_Antalya
768,Adana,İstanbul,Hava,1118.07,371.0,Kurumsal,1,Hybrid,Petrol,1,40.71803629349205,,,,,Adana_İstanbul
769,Gaziantep,İstanbul,Hava,1171.41,859.5,Bireysel,1,Electric,Electric,0,72.948104497408,4000.0,0.2928525,0.05,12.5853361875,Gaziantep_İstanbul
770,İstanbul,Gaziantep,Kara,271.63,77.9,Bireysel,0,Hybrid,Electric,1,58.4584601995614,,,,,İstanbul_Gaziantep
771,Kayseri,Gaziantep,Hava,890.5,982.8,Bireysel,0,Electric,Electric,1,112.14164327211373,4000.0,0.222625,0.05,10.9397925,Kayseri_Gaziantep
772,Bursa,Adana,Deniz,904.3,91.0,Bireysel,1,Electric,Electric,1,15.897568247877764,4000.0,0.226075,0.05,1.02864125,Bursa_Adana
773,İstanbul,Bursa,Hava,1917.2,1648.2,Kurumsal,1,Diesel,Petrol,0,17.3756656872036,12000.0,0.2,0.45,148.33800000000002,İstanbul_Bursa
774,Gaziantep,Ankara,Hava,865.02,1658.5,Bireysel,1,Diesel,Petrol,2,38.971711609545295,12000.0,0.2,0.45,149.265,Gaziantep_Ankara
775,İstanbul,Ankara,Kara,1100.94,1586.1,Bireysel,0,Diesel,Electric,0,32.65953928002213,12000.0,0.2,0.45,142.749,İstanbul_Ankara
776,İzmir,Samsun,Kara,1068.84,602.6,Bireysel,1,Hybrid,Diesel,0,22.73599385011716,,,,,İzmir_Samsun
777,Bursa,Antalya,Kara,1275.34,1682.6,Bireysel,1,Diesel,Diesel,2,61.21332648748232,12000.0,0.2,0.45,151.434,Bursa_Antalya
778,Gaziantep,Bursa,Kara,1497.72,1108.8,Bireysel,1,Electric,Electric,0,43.682807618441785,4000.0,0.37443,0.05,20.7583992,Gaziantep_Bursa
779,Adana,Kayseri,Deniz,453.96,778.9,Bireysel,1,Diesel,Diesel,2,15.707284455410509,12000.0,0.2,0.45,70.101,Adana_Kayseri
780,Kayseri,İstanbul,Hava,1059.81,1269.4,Bireysel,1,Diesel,Diesel,1,74.23371690717316,12000.0,0.2,0.45,114.246,Kayseri_İstanbul
781,Konya,İstanbul,Kara,1652.71,74.1,Kurumsal,1,Electric,Petrol,1,40.8779034614788,4000.0,0.4131775,0.05,1.5308226375000002,Konya_İstanbul
782,Gaziantep,İzmir,Kara,928.91,328.8,Kurumsal,1,Diesel,Electric,1,27.910333752599584,12000.0,0.2,0.45,29.592,Gaziantep_İzmir
783,Ankara,Adana,Hava,560.52,1497.5,Bireysel,0,Hybrid,Electric,1,52.42011629713142,,,,,Ankara_Adana
784,Kayseri,Antalya,Kara,1311.14,526.1,Kurumsal,1,Hybrid,Petrol,0,10.0,,,,,Kayseri_Antalya
785,Gaziantep,Antalya,Kara,1648.42,1216.1,Bireysel,1,Hybrid,Electric,2,39.57018563771332,,,,,Gaziantep_Antalya
786,İzmir,Antalya,Hava,130.96,801.0,Bireysel,1,Hybrid,Petrol,1,85.8816849840243,,,,,İzmir_Antalya
787,Konya,İstanbul,Kara,1554.7,1716.9,Bireysel,1,Hybrid,Diesel,1,82.84746391062623,,,,,Konya_İstanbul
788,İzmir,İstanbul,Kara,1644.19,1907.2,Bireysel,1,Electric,Electric,2,60.13704688212725,4000.0,0.4110475,0.05,39.1974896,İzmir_İstanbul
789,Konya,İzmir,Kara,925.74,1773.0,Bireysel,1,Electric,Diesel,1,45.76263770797182,4000.0,0.231435,0.05,20.51671275,Konya_İzmir
790,Ankara,Kayseri,Hava,1966.69,577.7,Kurumsal,1,Hybrid,Electric,1,39.93017048073045,,,,,Ankara_Kayseri
791,Kayseri,Bursa,Kara,1574.48,428.6,Bireysel,0,Electric,Diesel,0,67.77083757019926,4000.0,0.39362,0.05,8.435276600000002,Kayseri_Bursa
792,Adana,Antalya,Kara,1548.46,975.1,Kurumsal,1,Electric,Petrol,1,10.0,4000.0,0.387115,0.05,18.873791825,Adana_Antalya
793,İzmir,Ankara,Kara,1496.94,64.3,Bireysel,1,Hybrid,Petrol,1,106.34171932538752,,,,,İzmir_Ankara
794,İzmir,Gaziantep,Kara,305.46,100.3,Kurumsal,1,Diesel,Electric,1,57.242843077030216,12000.0,0.2,0.45,9.027,İzmir_Gaziantep
795,Samsun,Ankara,Kara,438.38,1128.9,Bireysel,1,Diesel,Diesel,2,65.87620557742135,12000.0,0.2,0.45,101.601,Samsun_Ankara
796,Konya,Samsun,Hava,930.66,1064.9,Bireysel,1,Diesel,Electric,0,85.64570446449224,12000.0,0.2,0.45,95.841,Konya_Samsun
797,Antalya,Ankara,Kara,531.69,1989.4,Bireysel,0,Diesel,Electric,2,50.04934270958531,12000.0,0.2,0.45,179.04600000000002,Antalya_Ankara
798,Kayseri,Samsun,Hava,833.41,443.6,Bireysel,1,Electric,Electric,1,57.87170006454952,4000.0,0.2083525,0.05,4.621258450000001,Kayseri_Samsun
799,Konya,Ankara,Kara,1777.49,553.3,Bireysel,1,Hybrid,Electric,1,88.32333033751499,,,,,Konya_Ankara
800,Samsun,Gaziantep,Kara,1649.53,271.4,Kurumsal,0,Electric,Diesel,0,32.005206161524384,4000.0,0.4123825,0.05,5.596030525,Samsun_Gaziantep
801,İstanbul,Ankara,Kara,1261.93,1839.2,Bireysel,1,Diesel,Diesel,1,82.72492718522597,12000.0,0.2,0.45,165.52800000000002,İstanbul_Ankara
802,Konya,Ankara,Kara,1716.95,1566.7,Kurumsal,1,Diesel,Electric,0,54.10402263534438,12000.0,0.2,0.45,141.003,Konya_Ankara
803,Adana,Bursa,Kara,1568.63,1653.6,Bireysel,1,Diesel,Petrol,1,19.75397629779082,12000.0,0.2,0.45,148.824,Adana_Bursa
804,Kayseri,Bursa,Kara,860.82,1810.4,Kurumsal,1,Hybrid,Diesel,2,93.16463558282118,,,,,Kayseri_Bursa
805,Samsun,Konya,Kara,406.12,1073.6,Bireysel,1,Diesel,Petrol,0,42.11599685270445,12000.0,0.2,0.45,96.624,Samsun_Konya
806,İstanbul,Bursa,Hava,1030.83,929.8,Bireysel,1,Electric,Electric,0,48.069732215184,4000.0,0.2577075,0.05,11.980821675,İstanbul_Bursa
807,Bursa,Ankara,Kara,1473.78,694.3,Kurumsal,1,Diesel,Petrol,1,54.20321546721408,12000.0,0.2,0.45,62.487,Bursa_Ankara
808,Samsun,Kayseri,Hava,875.66,1199.0,Bireysel,1,Electric,Diesel,0,45.9138014418674,4000.0,0.218915,0.05,13.12395425,Samsun_Kayseri
809,Bursa,Konya,Deniz,1335.21,935.8,Bireysel,1,Hybrid,Electric,0,66.16764336953737,,,,,Bursa_Konya
810,Kayseri,Gaziantep,Kara,193.18,930.6,Bireysel,1,Electric,Petrol,2,82.93444751657987,4000.0,0.2,0.05,9.306,Kayseri_Gaziantep
811,İzmir,Ankara,Kara,1497.27,1877.0,Bireysel,1,Diesel,Electric,1,65.34809631984744,12000.0,0.2,0.45,168.93,İzmir_Ankara
812,Samsun,Antalya,Kara,1626.36,1968.9,Bireysel,0,Diesel,Electric,1,92.02197841584464,12000.0,0.2,0.45,177.20100000000002,Samsun_Antalya
813,Ankara,İstanbul,Kara,1415.14,1603.1,Kurumsal,1,Diesel,Petrol,2,91.45167100871578,12000.0,0.2,0.45,144.279,Ankara_İstanbul
814,Bursa,Konya,Kara,1934.69,1525.7,Bireysel,1,Hybrid,Diesel,0,45.3749577008382,,,,,Bursa_Konya
815,Adana,Gaziantep,Hava,1654.17,1377.1,Bireysel,1,Electric,Petrol,1,61.776044162387066,4000.0,0.4135425,0.05,28.474468837500005,Adana_Gaziantep
816,Ankara,Adana,Kara,1806.67,373.8,Bireysel,1,Diesel,Petrol,1,115.46871825988671,12000.0,0.2,0.45,33.642,Ankara_Adana
817,Gaziantep,Antalya,Kara,1867.47,165.3,Bireysel,0,Diesel,Petrol,2,31.129484505503985,12000.0,0.2,0.45,14.877000000000002,Gaziantep_Antalya
818,Gaziantep,Adana,Hava,1603.69,1396.9,Bireysel,1,Hybrid,Diesel,0,73.57588016201117,,,,,Gaziantep_Adana
819,İstanbul,Ankara,Kara,1350.15,1471.1,Kurumsal,1,Hybrid,Electric,2,86.4189552761246,,,,,İstanbul_Ankara
820,İzmir,İstanbul,Hava,16.41,141.6,Bireysel,1,Diesel,Diesel,1,61.26542622225698,12000.0,0.2,0.45,12.744,İzmir_İstanbul
821,Kayseri,Konya,Kara,934.32,1859.7,Kurumsal,1,Electric,Diesel,1,106.870040333091,4000.0,0.23358,0.05,21.719436300000005,Kayseri_Konya
822,Samsun,Konya,Kara,1144.47,227.7,Bireysel,1,Electric,Petrol,0,60.70186108132527,4000.0,0.2861175,0.05,3.2574477375,Samsun_Konya
823,Antalya,Kayseri,Kara,611.54,607.5,Bireysel,1,Hybrid,Diesel,2,68.43865686569126,,,,,Antalya_Kayseri
824,Adana,Kayseri,Kara,639.62,1361.2,Bireysel,1,Hybrid,Petrol,1,18.46222741291248,,,,,Adana_Kayseri
825,Bursa,Ankara,Deniz,1922.51,381.3,Bireysel,1,Hybrid,Petrol,1,51.76898220017766,,,,,Bursa_Ankara
826,Kayseri,Ankara,Kara,1783.96,158.1,Bireysel,1,Electric,Diesel,0,66.76583797873546,4000.0,0.44599,0.05,3.52555095,Kayseri_Ankara
827,Ankara,İstanbul,Deniz,1699.11,695.7,Bireysel,1,Electric,Petrol,2,28.507825650701403,4000.0,0.4247775,0.05,14.7758853375,Ankara_İstanbul
828,Gaziantep,Kayseri,Kara,814.99,1543.6,Kurumsal,1,Electric,Electric,1,93.586016867952,4000.0,0.2037475,0.05,15.72523205,Gaziantep_Kayseri
829,Adana,Gaziantep,Kara,32.33,856.7,Bireysel,0,Diesel,Electric,0,43.08328875105802,12000.0,0.2,0.45,77.10300000000001,Adana_Gaziantep
830,Antalya,Gaziantep,Kara,165.04,1323.3,Kurumsal,1,Hybrid,Diesel,1,84.260685667936,,,,,Antalya_Gaziantep
831,Samsun,İstanbul,Kara,627.83,1180.3,Bireysel,1,Electric,Diesel,2,94.71407799940576,4000.0,0.2,0.05,11.803,Samsun_İstanbul
832,İstanbul,Gaziantep,Deniz,36.41,93.3,Kurumsal,1,Diesel,Diesel,1,54.06338274350812,12000.0,0.2,0.45,8.397,İstanbul_Gaziantep
833,Antalya,Samsun,Kara,39.21,1977.7,Kurumsal,1,Hybrid,Electric,1,10.0,,,,,Antalya_Samsun
834,Adana,Bursa,Kara,1833.62,130.8,Bireysel,0,Hybrid,Petrol,1,70.23067821168586,,,,,Adana_Bursa
835,Antalya,İstanbul,Kara,1413.79,1937.2,Kurumsal,1,Diesel,Petrol,1,34.00694705013843,12000.0,0.2,0.45,174.348,Antalya_İstanbul
836,Adana,İstanbul,Kara,621.37,1122.2,Bireysel,1,Diesel,Petrol,1,60.884529123126406,12000.0,0.2,0.45,100.998,Adana_İstanbul
837,Adana,İzmir,Kara,269.63,1928.2,Kurumsal,1,Electric,Diesel,2,94.69420865551616,4000.0,0.2,0.05,19.282000000000004,Adana_İzmir
838,Konya,Antalya,Kara,1025.71,273.8,Bireysel,1,Diesel,Electric,0,25.654085853592548,12000.0,0.2,0.45,24.642000000000003,Konya_Antalya
839,Bursa,Antalya,Hava,15.67,1006.3,Bireysel,1,Hybrid,Electric,1,60.123712468030405,,,,,Bursa_Antalya
840,Gaziantep,Samsun,Kara,1877.14,380.5,Kurumsal,1,Electric,Petrol,1,69.23193930021819,4000.0,0.469285,0.05,8.928147125,Gaziantep_Samsun
841,Konya,Kayseri,Kara,832.56,149.4,Bireysel,1,Electric,Electric,0,40.64930023018197,4000.0,0.20814,0.05,1.5548058,Konya_Kayseri
842,Samsun,Ankara,Kara,807.66,1254.2,Bireysel,1,Diesel,Diesel,1,58.181646504396056,12000.0,0.2,0.45,112.878,Samsun_Ankara
843,Konya,Ankara,Kara,784.23,455.2,Kurumsal,1,Hybrid,Diesel,1,79.73550856037,,,,,Konya_Ankara
844,İzmir,Adana,Deniz,143.31,1196.0,Bireysel,1,Hybrid,Electric,2,84.78309146830213,,,,,İzmir_Adana
845,İzmir,Samsun,Kara,1278.45,269.1,Bireysel,1,Electric,Petrol,1,59.41406859208675,4000.0,0.3196125,0.05,4.300386187500001,İzmir_Samsun
846,Gaziantep,İstanbul,Kara,1467.34,697.4,Bireysel,1,Hybrid,Petrol,1,96.39809316624158,,,,,Gaziantep_İstanbul
847,Antalya,Samsun,Hava,1353.87,1574.2,Bireysel,1,Diesel,Electric,2,90.37305504028444,12000.0,0.2,0.45,141.678,Antalya_Samsun
848,Bursa,Samsun,Kara,281.18,902.3,Kurumsal,1,Hybrid,Diesel,1,54.26877631805578,,,,,Bursa_Samsun
849,Gaziantep,Samsun,Kara,1159.79,1274.1,Bireysel,1,Diesel,Diesel,1,82.65048791194134,12000.0,0.2,0.45,114.669,Gaziantep_Samsun
850,Adana,Antalya,Deniz,1141.12,1312.5,Bireysel,1,Electric,Diesel,1,86.92972043996863,4000.0,0.28528,0.05,18.7215,Adana_Antalya
851,Ankara,Samsun,Hava,1737.48,1695.3,Bireysel,0,Hybrid,Petrol,2,103.63621624787876,,,,,Ankara_Samsun
852,Bursa,Samsun,Deniz,761.36,683.6,Kurumsal,0,Hybrid,Petrol,1,52.76185325221715,,,,,Bursa_Samsun
853,Bursa,Ankara,Kara,746.11,1390.2,Bireysel,1,Diesel,Electric,1,56.787272234344215,12000.0,0.2,0.45,125.118,Bursa_Ankara
854,Adana,Gaziantep,Kara,1238.96,1925.2,Bireysel,1,Electric,Petrol,1,71.47994175258833,4000.0,0.30974,0.05,29.815572400000004,Adana_Gaziantep
855,Adana,Bursa,Kara,1267.98,1474.0,Kurumsal,1,Diesel,Electric,2,102.85435048002776,12000.0,0.2,0.45,132.66000000000005,Adana_Bursa
856,İstanbul,Adana,Kara,941.22,1005.2,Bireysel,1,Diesel,Electric,1,56.92964005290604,12000.0,0.2,0.45,90.46800000000002,İstanbul_Adana
857,Gaziantep,İzmir,Hava,888.9,1279.9,Bireysel,1,Diesel,Electric,0,38.770783378105165,12000.0,0.2,0.45,115.19100000000002,Gaziantep_İzmir
858,Adana,Ankara,Kara,990.82,1492.4,Bireysel,1,Diesel,Electric,0,37.16826389608956,12000.0,0.2,0.45,134.316,Adana_Ankara
859,İzmir,Ankara,Hava,1722.79,1243.9,Bireysel,0,Hybrid,Diesel,2,54.45956997787074,,,,,İzmir_Ankara
860,Samsun,Ankara,Hava,925.03,82.5,Bireysel,1,Hybrid,Diesel,0,66.0711997029019,,,,,Samsun_Ankara
861,Ankara,Samsun,Kara,1880.16,429.8,Bireysel,1,Electric,Petrol,1,54.409632564478656,4000.0,0.47004,0.05,10.1011596,Ankara_Samsun
862,Gaziantep,Konya,Kara,1010.49,1630.4,Kurumsal,1,Diesel,Petrol,0,36.44896838243374,12000.0,0.2,0.45,146.73600000000002,Gaziantep_Konya
863,Kayseri,İzmir,Hava,1898.66,581.7,Bireysel,1,Diesel,Petrol,1,76.65808660992744,12000.0,0.2,0.45,52.35300000000001,Kayseri_İzmir
864,İzmir,İstanbul,Kara,1666.5,1476.5,Kurumsal,1,Diesel,Electric,2,21.829875233319825,12000.0,0.2,0.45,132.88500000000002,İzmir_İstanbul
865,Antalya,Gaziantep,Hava,728.05,775.6,Bireysel,1,Diesel,Electric,1,100.42617002474192,12000.0,0.2,0.45,69.80400000000002,Antalya_Gaziantep
866,Adana,Gaziantep,Kara,1727.96,1067.7,Kurumsal,1,Diesel,Petrol,1,120.0,12000.0,0.2,0.45,96.09300000000002,Adana_Gaziantep
867,Kayseri,Konya,Kara,224.58,182.5,Kurumsal,1,Electric,Electric,1,13.54842447419714,4000.0,0.2,0.05,1.825,Kayseri_Konya
868,Adana,Samsun,Kara,1850.47,403.4,Bireysel,1,Hybrid,Electric,2,70.57172105493572,,,,,Adana_Samsun
869,Bursa,Antalya,Deniz,1265.13,1916.5,Bireysel,1,Electric,Electric,0,75.93908362433899,4000.0,0.3162825,0.05,30.307770562500004,Bursa_Antalya
870,İzmir,İstanbul,Kara,113.51,1785.8,Bireysel,1,Diesel,Electric,0,53.833208832714526,12000.0,0.2,0.45,160.722,İzmir_İstanbul
871,Bursa,Kayseri,Hava,1290.29,1321.9,Kurumsal,1,Hybrid,Diesel,0,48.64276318712158,,,,,Bursa_Kayseri
872,İstanbul,Konya,Kara,1948.62,946.3,Kurumsal,1,Diesel,Petrol,2,80.54212592301394,12000.0,0.2,0.45,85.167,İstanbul_Konya
873,Bursa,Antalya,Hava,144.25,1367.7,Bireysel,0,Hybrid,Electric,2,66.76850496850781,,,,,Bursa_Antalya
874,İstanbul,İzmir,Hava,1111.6,1256.3,Bireysel,1,Electric,Petrol,1,63.96362017575472,4000.0,0.2779,0.05,17.4562885,İstanbul_İzmir
875,İstanbul,Samsun,Kara,1496.85,1158.7,Bireysel,0,Diesel,Diesel,2,43.73743496951214,12000.0,0.2,0.45,104.28300000000002,İstanbul_Samsun
876,Kayseri,İstanbul,Kara,1621.47,165.4,Kurumsal,0,Hybrid,Diesel,0,19.927648354833657,,,,,Kayseri_İstanbul
877,Adana,İstanbul,Hava,830.59,1284.0,Bireysel,1,Electric,Diesel,1,56.45850695943885,4000.0,0.2076475,0.05,13.330969500000002,Adana_İstanbul
878,Antalya,İstanbul,Kara,412.31,1549.4,Bireysel,1,Electric,Diesel,1,54.88172697530663,4000.0,0.2,0.05,15.494000000000003,Antalya_İstanbul
879,Bursa,İzmir,Hava,89.47,1988.5,Bireysel,0,Electric,Electric,0,14.737971913558944,4000.0,0.2,0.05,19.885000000000005,Bursa_İzmir
880,İzmir,Adana,Kara,1161.55,71.6,Bireysel,1,Hybrid,Electric,2,90.33527751095384,,,,,İzmir_Adana
881,İstanbul,Kayseri,Hava,908.56,1473.8,Kurumsal,1,Diesel,Petrol,1,99.82308274307204,12000.0,0.2,0.45,132.64200000000002,İstanbul_Kayseri
882,Adana,İzmir,Hava,1897.75,1165.0,Bireysel,0,Electric,Diesel,1,27.20862834439741,4000.0,0.4744375,0.05,27.635984375,Adana_İzmir
883,Ankara,Gaziantep,Deniz,125.91,896.4,Bireysel,1,Hybrid,Diesel,1,74.37721476409641,,,,,Ankara_Gaziantep
